Id,Date,Transaction
3578,4/9,+432.92
3579,3/1,+637.21
3580,11/4,+352.67
3581,2/9,-579.25
3582,3/12,+556.89
3583,5/15,-817.49
3584,7/10,+996.29
3585,8/11,+544.95
3586,9/13,-421.15
3587,8/18,+31.62
3588,11/3,+282.84
3589,9/18,+756.67
3590,5/13,+280.81
3591,10/17,-66.84
3592,3/4,-731.86
3593,3/19,-280.27
3594,10/2,+677.48
3595,9/8,+296.93
3596,5/2,+495.25
3597,10/3,+193.52
3598,10/15,+908.66
3599,11/5,+206.85
3600,3/14,+130.41
3601,5/6,-618.55
3602,4/3,-675.81
3603,11/15,-557.7
3604,3/8,-158.19
3605,10/15,+645.76
3606,4/13,+561.07
3607,3/16,-467.99
3608,1/9,+375.24
3609,1/14,-390.02
3610,10/9,-841.69
3611,5/6,-642.21
3612,9/4,-146.88
3613,10/6,-158.93
3614,9/10,-685.39
3615,10/19,+630.06
3616,11/17,+866.03
3617,6/7,-67.03
3618,5/7,+510.38
3619,9/4,-67.76
3620,5/9,-612.73
3621,3/17,+236.61
3622,11/10,+642.19
3623,6/7,-36.85
3624,4/9,-97.07
3625,1/1,-931.02
3626,4/9,+613.02
3627,1/10,+133.65
3628,5/8,-372.91
3629,7/18,-913.89
3630,3/16,+168.97
3631,5/16,-502.02
3632,6/18,-999.1
3633,5/17,-256.6
3634,10/14,+275.21
3635,9/13,-602.64
3636,6/19,-511.27
3637,4/17,+215.09
3638,10/7,-591.82
3639,4/16,+349.18
3640,6/15,+597.41
3641,4/3,+277.58
3642,11/2,-918.56
3643,1/4,+650.42
3644,11/14,-388.3
3645,5/8,-793.37
3646,3/2,-60.51
3647,11/1,+829.73
3648,1/9,+532.49
3649,3/9,-412.25
3650,3/18,-700.82
3651,8/14,+735.79
3652,6/12,-283.03
3653,2/3,-166.43
3654,6/1,-45.05
3655,7/6,-476.15
3656,1/12,-746.1
3657,3/14,-168.86
3658,3/4,+896.3
3659,5/9,+368.33
3660,3/2,+912.83
3661,6/16,+129.66
3662,11/19,-591.35
3663,10/6,+479.46
3664,2/10,-260.7
3665,11/7,-154.04
3666,4/17,+940.73
3667,9/11,-624.13
3668,3/2,+939.65
3669,4/17,-414.27
3670,2/16,+322.89
3671,8/10,+441.55
3672,7/7,-570.58
3673,2/1,+444.37
3674,3/9,+784.5
3675,3/6,-9.58
3676,7/4,-350.5
3677,2/10,-752.61
3678,9/8,-30.52
3679,8/3,+727.14
3680,1/17,-394.75
3681,9/3,+32.74
3682,7/13,-460.98
3683,2/3,-984.04
3684,5/9,-528.32
3685,6/18,-541.38
3686,3/18,+970.75
3687,10/17,+959.01
3688,2/10,+855.82
3689,2/5,-472.0
3690,9/6,+712.76
3691,11/14,-723.61
3692,7/7,+139.82
3693,8/4,+210.08
3694,6/3,+798.81
3695,3/13,-169.15
3696,9/19,-867.01
3697,7/11,+277.55
3698,10/14,+106.2
3699,9/13,+405.97
3700,6/17,-601.71
3701,10/16,+167.16
3702,6/4,+653.55
3703,7/7,-62.04
3704,10/2,-389.47
3705,5/8,-219.56
3706,2/17,-373.13
3707,10/7,-242.15
3708,8/19,+497.43
3709,6/8,-394.06
3710,5/8,-688.65
3711,1/13,-600.49
3712,11/11,+321.34
3713,2/17,-445.86
3714,6/6,+769.06
3715,7/13,-162.46
3716,9/10,-820.69
3717,7/15,+959.48
3718,4/16,-227.49
3719,2/11,-909.07
3720,4/18,-293.53
3721,6/14,-826.12
3722,8/18,+628.18
3723,5/3,+760.5
3724,9/13,+490.83
3725,3/8,-797.3
3726,3/10,+586.47
3727,10/16,+239.85
3728,10/9,-430.18
3729,4/8,-331.5
3730,3/14,+748.06
3731,8/5,+43.67
3732,5/13,+47.89
3733,8/6,+397.36
3734,1/5,+191.28
3735,7/18,-195.49
3736,1/7,+889.03
3737,4/14,-691.44
3738,6/6,+254.82
3739,6/6,+482.86
3740,7/17,-181.82
3741,7/6,+3.33
3742,9/13,+773.33
3743,7/12,-934.87
3744,3/18,-228.44
3745,10/6,+550.65
3746,3/1,-175.5
3747,2/6,+968.7
3748,4/3,+896.88
3749,3/5,+463.67
3750,10/4,-964.79
3751,11/8,+799.16
3752,4/3,+84.02
3753,7/14,-344.68
3754,4/19,+912.79
3755,7/4,-226.94
3756,3/12,+50.14
3757,8/4,+967.02
3758,2/6,-708.36
3759,6/3,-83.22
3760,8/9,+190.1
3761,7/8,+155.38
3762,3/15,-34.87
3763,8/19,-718.31
3764,7/5,-56.75
3765,2/4,+283.06
3766,2/5,+25.74
3767,10/12,+396.86
3768,10/12,-585.25
3769,10/9,+911.69
3770,5/3,+644.04
3771,2/13,+514.5
3772,6/15,+263.01
3773,10/10,+33.8
3774,6/1,-325.96
3775,10/10,+922.88
3776,6/11,-763.19
3777,9/9,+762.62
3778,5/17,-102.33
3779,3/18,-970.83
3780,10/14,-464.35
3781,1/1,+48.26
3782,11/8,-589.25
3783,9/17,+865.93
3784,9/1,+316.7
3785,4/12,-921.56
3786,10/1,-765.85
3787,4/14,+966.04
3788,5/16,+300.28
3789,3/6,+619.89
3790,2/16,-721.26
3791,10/19,-336.74
3792,8/6,-200.78
3793,11/7,+31.91
3794,1/9,-466.15
3795,3/6,-7.52
3796,10/4,+635.01
3797,9/17,+506.26
3798,10/7,+566.12
3799,9/12,-372.39
3800,8/14,+748.56
3801,1/6,+918.93
3802,9/13,+919.18
3803,6/7,-369.44
3804,4/11,-866.24
3805,8/8,-130.16
3806,2/16,-978.69
3807,11/8,-864.88
3808,9/10,-568.05
3809,5/6,-81.43
3810,5/2,+787.3
3811,7/12,-755.99
3812,3/11,-184.61
3813,3/3,+13.95
3814,10/18,+730.73
3815,6/1,+571.24
3816,5/5,+604.8
3817,8/18,+489.35
3818,7/15,-13.08
3819,3/18,-290.2
3820,5/5,-439.59
3821,4/14,-947.42
3822,9/5,+44.86
3823,2/1,-565.91
3824,4/4,+564.27
3825,11/8,+173.77
3826,2/9,-568.11
3827,2/15,-677.74
3828,10/10,+604.13
3829,3/14,-151.85
3830,7/2,+126.5
3831,5/2,+851.79
3832,9/5,-164.97
3833,7/17,+306.51
3834,6/7,+896.27
3835,8/19,+537.36
3836,1/18,+212.5
3837,8/10,-195.47
3838,10/7,+599.26
3839,2/7,+330.34
3840,10/2,+701.64
3841,5/18,-30.02
3842,8/11,+208.18
3843,6/13,+308.07
3844,5/17,-423.74
3845,6/5,-836.66
3846,3/7,-364.05
3847,10/2,+381.95
3848,7/9,+2.34
3849,11/17,+517.6
3850,2/17,+898.5
3851,1/4,-508.1
3852,7/4,-210.14
3853,5/7,+724.02
3854,7/16,+980.72
3855,7/19,+638.84
3856,9/4,-794.08
3857,8/17,-37.35
3858,10/3,+539.55
3859,10/4,+935.61
3860,8/13,+235.4
3861,10/4,-558.46
3862,4/6,+225.19
3863,2/7,-820.14
3864,1/16,-229.36
3865,3/9,+998.1
3866,7/10,+141.93
3867,2/17,+530.85
3868,9/4,-167.65
3869,7/4,+60.93
3870,7/14,-749.6
3871,10/12,+816.34
3872,8/10,+593.64
3873,3/12,+88.71
3874,9/9,-908.56
3875,6/2,-641.69
3876,10/6,-783.54
3877,9/15,+712.63
3878,6/1,-775.12
3879,10/12,-194.68
3880,5/6,-420.75
3881,1/14,+90.07
3882,2/3,-597.47
3883,3/13,-565.62
3884,3/12,+562.41
3885,10/8,+49.51
3886,10/18,+494.9
3887,8/18,+941.87
3888,2/9,+865.64
3889,5/15,-610.17
3890,11/6,+552.07
3891,1/13,-785.83
3892,3/4,-41.84
3893,4/4,+535.57
3894,2/16,-385.15
3895,7/8,+641.78
3896,9/19,-922.55
3897,1/15,+544.78
3898,11/14,-712.55
3899,2/14,-625.52
3900,2/14,-802.94
3901,3/17,-173.86
3902,1/4,+80.33
3903,10/2,+26.49
3904,9/11,+722.62
3905,10/14,+935.56
3906,9/17,+35.07
3907,1/2,-56.04
3908,11/8,-402.72
3909,7/13,-235.52
3910,8/4,+137.26
3911,10/6,-435.0
3912,3/5,-916.68
3913,2/9,-167.91
3914,8/19,-359.89
3915,2/11,-829.42
3916,4/7,-252.2
3917,11/8,+736.33
3918,2/2,-532.79
3919,9/1,+499.11
3920,4/7,+633.5
3921,11/3,-983.38
3922,9/8,-655.67
3923,9/18,-622.46
3924,7/12,+812.17
3925,4/5,-826.77
3926,9/16,+886.94
3927,11/12,-73.61
3928,9/1,+282.45
3929,11/15,-874.49
3930,3/12,-835.45
3931,3/18,-942.41
3932,11/4,-775.25
3933,1/13,+948.36
3934,4/1,-239.69
3935,5/1,-167.92
3936,7/2,+300.95
3937,10/17,-244.34
3938,4/19,-330.19
3939,6/8,+691.38
3940,9/4,+101.01
3941,5/5,+291.25
3942,4/15,-864.95
3943,11/10,-826.57
3944,7/9,+781.68
3945,2/4,-574.64
3946,11/5,+538.7
3947,4/14,+573.4
3948,1/18,+636.78
3949,5/12,+440.6
3950,1/9,-3.99
3951,6/1,-697.05
3952,9/14,+30.29
3953,4/3,-909.53
3954,8/5,+576.16
3955,2/14,-81.04
3956,10/15,+231.95
3957,9/11,+809.32
3958,11/8,+176.22
3959,1/11,+11.7
3960,6/8,+374.51
3961,6/19,+164.06
3962,9/14,-943.36
3963,3/14,-301.71
3964,7/2,+44.91
3965,2/4,-339.98
3966,6/17,-947.53
3967,5/11,-431.03
3968,7/4,-982.91
3969,7/1,-897.78
3970,7/15,-234.5
3971,8/3,+313.51
3972,3/13,-977.24
3973,9/13,+676.04
3974,2/10,-576.19
3975,5/17,-6.45
3976,11/10,+338.92
3977,8/2,-717.52
3978,8/12,-842.1
3979,9/3,-220.56
3980,3/8,+125.66
3981,9/19,-701.86
3982,5/12,-992.44
3983,10/12,-555.16
3984,6/19,+428.63
3985,3/7,-752.98
3986,8/18,+520.4
3987,9/6,+471.44
3988,2/9,+764.82
3989,5/4,+13.22
3990,10/14,-959.69
3991,7/19,-975.17
3992,7/1,-781.92
3993,10/17,-740.24
3994,10/13,+52.96
3995,6/3,+660.2
3996,11/12,+200.67
3997,7/11,+365.46
3998,8/3,+497.41
3999,5/1,+712.4
4000,2/8,-987.1
4001,2/19,+1.73
4002,10/9,+929.7
4003,4/17,-425.74
4004,8/14,-993.83
4005,7/9,+945.83
4006,9/1,-229.09
4007,10/15,-523.05
4008,6/10,+701.18
4009,2/4,-940.6
4010,9/15,-411.25
4011,4/13,+134.64
4012,10/11,+573.13
4013,4/10,-85.61
4014,4/15,-826.25
4015,5/11,-594.16
4016,9/10,-494.08
4017,6/9,+315.61
4018,1/5,-294.86
4019,3/8,-73.14
4020,6/3,-809.93
4021,2/1,-842.67
4022,2/5,-754.58
4023,8/11,+822.27
4024,4/3,+375.23
4025,3/8,-399.77
4026,6/14,-338.6
4027,11/4,+22.46
4028,7/2,+677.89
4029,9/2,-754.17
4030,6/1,+486.99
4031,8/3,+240.66
4032,8/19,+741.92
4033,7/6,+582.75
4034,4/11,-465.77
4035,6/15,+880.91
4036,6/15,+575.14
4037,2/3,-604.52
4038,7/10,-514.38
4039,7/1,-997.41
4040,6/9,+221.93
4041,9/9,+218.41
4042,1/5,-465.72
4043,2/16,+133.59
4044,9/10,-924.51
4045,4/3,+618.51
4046,4/14,+681.24
4047,4/12,-479.46
4048,4/10,+913.87
4049,5/14,-190.64
4050,3/19,-764.26
4051,6/4,+692.21
4052,5/17,-784.88
4053,10/17,+384.6
4054,8/1,+583.58
4055,10/5,-268.29
4056,11/15,-816.91
4057,3/4,-859.16
4058,3/17,+420.62
4059,9/9,-516.51
4060,4/4,-5.06
4061,2/16,+37.76
4062,8/11,+514.97
4063,7/18,-9.86
4064,3/2,-811.94
4065,7/2,-205.42
4066,8/16,+600.42
4067,3/3,-871.38
4068,2/6,+868.71
4069,4/12,+427.77
4070,8/15,-695.0
4071,9/15,+801.08
4072,9/17,-245.18
4073,11/14,+325.72
4074,8/5,+719.44
4075,2/16,+49.81
4076,5/1,-343.98
4077,11/7,-891.25
4078,11/3,+143.94
4079,10/12,+544.25
4080,2/3,+485.67
4081,1/12,-680.87
4082,11/2,-354.83
4083,6/5,+872.64
4084,3/7,+370.11
4085,3/5,-134.27
4086,7/13,+759.45
4087,4/17,+241.68
4088,2/19,-548.79
4089,10/18,-331.88
4090,7/11,-190.6
4091,3/5,-490.55
4092,2/7,+898.57
4093,1/14,+986.14
4094,8/4,-450.05
4095,2/6,+96.12
4096,2/3,+202.26
4097,9/14,-913.5
4098,5/6,+194.93
4099,4/18,-695.85
4100,6/6,+531.31
4101,9/13,+469.33
4102,4/4,+714.22
4103,11/19,+478.09
4104,11/11,-426.86
4105,3/13,-673.04
4106,9/19,-859.47
4107,7/6,-923.57
4108,5/4,+429.84
4109,4/3,+363.46
4110,1/11,+723.89
4111,4/3,-167.02
4112,8/7,+96.55
4113,1/5,+919.83
4114,8/12,+652.68
4115,6/3,+68.78
4116,1/2,+931.65
4117,5/7,+193.32
4118,6/4,-120.32
4119,11/18,-685.41
4120,9/1,-229.53
4121,9/18,+343.33
4122,1/11,+229.04
4123,4/18,-288.62
4124,1/5,+661.09
4125,3/18,-631.39
4126,10/7,-974.94
4127,11/19,+550.52
4128,8/2,+212.9
4129,6/18,+153.83
4130,9/5,+883.18
4131,5/2,-450.48
4132,11/18,-464.96
4133,1/12,-725.94
4134,10/17,-853.85
4135,9/7,+411.7
4136,10/3,+79.98
4137,8/11,-465.06
4138,2/6,-826.58
4139,8/11,+7.39
4140,5/9,+552.52
4141,1/12,+129.77
4142,3/2,-397.22
4143,6/14,+461.12
4144,5/2,-199.34
4145,2/18,+36.88
4146,10/5,+327.08
4147,3/15,-178.64
4148,4/8,-367.77
4149,11/3,-921.63
4150,5/14,+940.79
4151,11/4,-675.84
4152,8/5,+720.0
4153,3/12,-838.5
4154,6/11,+6.26
4155,1/4,-756.92
4156,2/15,-308.09
4157,3/3,+542.27
4158,7/14,-354.61
4159,8/7,+521.06
4160,6/9,+497.5
4161,5/14,+903.13
4162,11/2,-485.73
4163,9/10,-165.76
4164,9/18,+639.25
4165,4/11,+198.48
4166,3/19,+531.42
4167,1/16,-710.9
4168,7/19,-323.59
4169,1/2,-193.0
4170,10/2,+926.94
4171,10/5,+730.13
4172,10/8,+738.4
4173,9/14,+647.53
4174,11/10,-670.79
4175,2/3,-740.83
4176,9/8,-320.43
4177,4/8,+886.12
4178,2/9,+813.23
4179,7/9,+551.05
4180,10/6,+62.92
4181,3/14,-806.09
4182,8/7,+359.98
4183,2/10,+250.71
4184,4/6,-741.66
4185,4/19,-901.56
4186,3/8,-924.75
4187,4/16,-830.97
4188,9/8,-966.5
4189,5/7,+513.35
4190,11/6,-489.5
4191,10/17,+136.82
4192,2/17,-950.98
4193,6/3,-786.72
4194,3/2,-726.45
4195,5/19,-547.41
4196,9/8,-950.83
4197,4/15,-605.08
4198,10/17,+52.78
4199,10/15,+261.66
4200,9/4,+478.82
4201,3/17,+141.5
4202,4/14,+752.01
4203,2/14,+904.66
4204,10/4,-254.49
4205,8/11,-96.89
4206,1/13,-754.84
4207,2/14,-707.79
4208,5/17,+34.87
4209,5/7,-809.26
4210,10/18,-866.98
4211,10/10,+213.27
4212,1/7,+189.12
4213,10/13,-444.55
4214,3/6,+806.38
4215,3/3,-305.36
4216,1/13,-654.88
4217,4/6,+404.9
4218,3/10,-878.35
4219,1/14,+751.93
4220,4/4,+25.92
4221,3/4,+628.08
4222,6/11,+547.49
4223,8/14,-515.24
4224,10/9,+147.05
4225,2/13,-444.86
4226,6/5,-279.28
4227,1/5,-943.96
4228,10/5,-146.24
4229,8/9,+538.13
4230,8/17,-133.47
4231,11/5,-34.94
4232,1/6,-178.98
4233,2/6,-735.59
4234,9/7,-157.73
4235,5/18,-35.88
4236,11/8,+341.95
4237,2/2,-742.9
4238,7/12,+509.16
4239,3/16,-232.61
4240,11/1,+494.08
4241,11/9,-566.39
4242,6/10,+11.09
4243,5/2,+617.43
4244,5/15,-516.03
4245,3/10,-299.38
4246,6/7,-628.47
4247,10/16,+718.68
4248,4/18,+429.61
4249,5/3,-556.78
4250,3/14,+77.62
4251,4/11,+469.61
4252,2/5,+114.71
4253,2/3,+439.95
4254,2/1,-55.81
4255,7/13,-656.04
4256,10/14,+575.11
4257,5/13,-351.7
4258,9/13,+168.75
4259,10/16,-431.43
4260,10/18,-935.61
4261,2/13,+846.1
4262,2/13,-899.71
4263,1/8,-459.33
4264,10/2,-478.69
4265,2/17,-758.28
4266,10/16,-594.02
4267,6/19,-495.98
4268,3/15,-219.1
4269,6/13,-378.07
4270,8/18,+296.84
4271,8/13,-853.18
4272,11/4,-202.93
4273,7/2,+354.14
4274,7/19,+237.95
4275,6/17,+903.71
4276,5/2,-990.33
4277,11/7,+452.57
4278,9/6,-136.82
4279,5/7,-916.44
4280,10/17,-682.12
4281,4/5,-303.51
4282,9/15,-760.31
4283,4/8,-320.38
4284,11/19,-215.87
4285,9/11,+803.82
4286,8/1,-604.23
4287,1/2,-340.4
4288,4/6,-284.05
4289,7/14,-763.37
4290,10/5,-959.91
4291,5/6,-888.3
4292,8/16,-563.63
4293,8/12,-378.28
4294,7/10,+210.29
4295,8/10,-538.21
4296,3/16,-46.45
4297,8/5,-611.33
4298,10/10,+637.33
4299,3/17,-579.57
4300,2/5,+82.64
4301,6/11,-857.49
4302,8/12,+388.1
4303,2/6,+28.83
4304,9/18,+393.19
4305,10/3,+147.61
4306,6/17,-77.67
4307,9/19,-579.08
4308,7/7,+418.7
4309,10/13,+460.15
4310,7/14,+761.49
4311,4/6,+6.8
4312,8/9,+682.72
4313,6/2,+561.88
4314,5/4,+481.8
4315,4/17,-858.12
4316,6/14,-548.94
4317,5/3,-998.93
4318,4/17,-4.11
4319,6/5,+575.78
4320,4/15,+416.33
4321,6/5,+733.48
4322,1/12,+643.52
4323,3/10,+323.18
4324,1/2,+862.91
4325,4/7,-874.43
4326,7/19,-89.27
4327,5/3,-95.83
4328,10/6,+386.25
4329,7/12,-416.69
4330,9/4,+445.51
4331,11/5,-452.66
4332,1/7,+657.55
4333,9/15,-446.98
4334,8/2,-879.42
4335,3/9,-371.23
4336,1/9,+477.89
4337,2/6,+716.98
4338,11/2,+485.94
4339,5/5,-547.99
4340,6/6,+548.49
4341,2/3,-654.58
4342,1/9,+231.7
4343,6/3,-331.82
4344,8/7,-287.51
4345,8/4,+162.63
4346,11/18,-340.91
4347,11/7,+838.69
4348,2/10,-199.29
4349,1/6,+272.23
4350,10/16,+178.85
4351,11/14,-173.66
4352,11/2,+18.8
4353,4/14,+951.36
4354,2/9,+923.4
4355,9/10,+487.61
4356,9/5,-26.32
4357,3/2,-89.05
4358,11/12,-455.03
4359,10/17,-426.93
4360,8/10,+710.66
4361,8/14,-426.1
4362,3/11,-684.47
4363,7/17,-53.05
4364,1/19,+112.67
4365,4/4,-708.09
4366,5/14,-451.86
4367,8/7,+30.79
4368,7/18,+636.47
4369,2/6,+320.79
4370,1/9,+8.73
4371,2/7,-639.94
4372,2/16,-135.33
4373,2/6,-284.46
4374,11/16,+896.08
4375,4/14,+462.2
4376,2/17,+417.22
4377,6/3,+756.47
4378,7/7,+609.83
4379,3/2,-858.38
4380,10/14,+753.55
4381,7/13,-147.43
4382,11/19,-349.92
4383,2/5,+900.25
4384,8/11,-438.63
4385,11/7,-314.26
4386,2/8,-293.1
4387,4/7,-116.22
4388,3/3,+57.66
4389,5/15,-379.18
4390,4/1,+907.97
4391,5/8,+470.99
4392,11/13,+835.49
4393,6/8,+713.81
4394,7/8,-451.98
4395,7/2,-106.27
4396,7/17,+84.66
4397,2/6,+308.96
4398,10/5,-312.6
4399,9/6,-929.6
4400,11/5,+892.69
4401,8/6,+122.09
4402,5/14,+668.91
4403,6/1,+834.49
4404,8/4,-717.68
4405,9/12,-973.55
4406,2/16,-724.16
4407,4/1,-909.92
4408,5/2,-79.35
4409,2/16,+856.31
4410,2/10,+127.01
4411,10/8,+376.08
4412,7/17,-862.39
4413,10/16,+108.28
4414,8/15,-26.85
4415,6/10,-282.65
4416,10/11,+890.71
4417,2/7,+861.54
4418,2/19,+115.66
4419,10/4,-400.76
4420,2/2,+935.07
4421,5/14,-873.55
4422,5/15,+804.3
4423,1/7,+613.26
4424,9/4,-385.73
4425,6/7,+392.27
4426,5/15,+555.21
4427,7/13,+459.87
4428,5/3,-697.8
4429,4/16,-80.59
4430,4/13,+364.52
4431,11/2,+594.87
4432,6/12,-996.36
4433,2/7,+118.85
4434,5/8,+604.83
4435,11/18,-896.73
4436,2/7,+204.75
4437,11/2,+894.27
4438,2/19,-351.19
4439,1/8,+336.54
4440,10/18,+141.27
4441,10/7,-38.95
4442,5/19,+547.61
4443,1/1,+152.9
4444,2/14,+133.29
4445,11/15,-134.45
4446,8/1,+929.84
4447,4/17,-507.71
4448,9/2,+331.81
4449,5/19,-213.18
4450,7/9,-80.24
4451,3/2,-150.26
4452,8/13,-917.8
4453,10/9,+346.63
4454,7/15,+432.16
4455,1/8,+780.79
4456,6/19,+574.2
4457,5/17,+371.67
4458,11/14,+448.84
4459,8/19,+472.21
4460,5/10,-564.41
4461,11/9,-765.58
4462,6/7,-463.05
4463,1/18,-312.24
4464,8/18,+555.84
4465,10/9,+460.29
4466,10/4,+799.46
4467,2/18,+704.89
4468,6/1,-313.66
4469,11/3,+906.77
4470,10/12,+575.83
4471,11/8,-802.88
4472,9/17,-836.06
4473,7/12,-838.73
4474,2/13,+860.03
4475,6/6,+287.45
4476,7/16,-497.69
4477,8/17,+210.07
4478,3/17,+437.17
4479,2/1,+204.83
4480,10/4,+279.22
4481,8/6,-515.31
4482,4/9,+87.73
4483,9/6,-546.73
4484,10/13,-653.03
4485,5/5,-221.06
4486,10/3,+751.73
4487,6/6,+275.46
4488,3/19,-783.59
4489,2/16,+170.83
4490,8/13,-596.11
4491,9/13,+100.9
4492,6/17,-306.03
4493,2/4,+379.23
4494,9/2,-915.18
4495,2/5,-337.54
4496,7/12,-676.92
4497,1/6,+700.61
4498,6/15,-830.9
4499,6/2,+30.08
4500,2/10,-14.57
4501,7/19,-451.52
4502,3/14,-46.18
4503,8/6,+785.72
4504,10/1,-777.54
4505,5/6,-961.25
4506,2/13,+405.25
4507,6/13,+955.23
4508,10/17,+901.92
4509,5/10,+530.38
4510,2/8,-427.88
4511,2/15,-34.59
4512,3/2,+262.02
4513,1/16,+187.3
4514,7/5,-699.73
4515,9/10,-719.01
4516,3/17,+810.79
4517,5/11,-121.62
4518,7/4,-53.42
4519,10/15,+372.23
4520,1/7,+483.56
4521,3/9,+444.09
4522,3/15,+967.3
4523,5/16,-666.9
4524,4/11,+203.79
4525,11/7,+665.77
4526,1/12,-925.94
4527,6/9,-974.32
4528,7/5,+135.69
4529,11/19,-411.6
4530,10/17,+830.94
4531,4/18,-621.7
4532,6/19,+214.96
4533,7/16,+567.95
4534,2/18,+889.09
4535,7/19,-162.2
4536,1/10,-759.64
4537,8/7,-145.38
4538,4/2,+761.84
4539,8/6,+101.21
4540,9/18,+355.83
4541,8/8,+488.9
4542,1/18,-317.8
4543,7/7,-817.2
4544,11/4,+202.47
4545,10/4,+199.12
4546,6/6,+759.62
4547,6/19,+603.75
4548,8/2,-754.97
4549,9/14,-748.27
4550,11/14,-932.98
4551,9/15,+569.1
4552,1/4,+86.3
4553,6/13,+529.66
4554,9/10,+367.88
4555,1/15,+666.43
4556,9/17,+450.51
4557,8/4,+528.75
4558,9/10,-359.21
4559,9/3,+606.89
4560,11/6,-417.71
4561,9/13,-483.41
4562,8/5,-449.24
4563,9/10,-556.4
4564,5/11,-697.53
4565,8/8,-444.5
4566,10/9,-897.44
4567,6/13,+915.52
4568,9/13,-251.33
4569,5/16,-100.83
4570,10/7,-922.84
4571,7/18,+517.92
4572,7/17,-417.75
4573,9/17,-60.82
4574,2/17,+558.27
4575,7/14,+420.79
4576,10/18,+406.41
4577,10/1,+5.22
4578,2/9,+948.85
4579,9/12,+271.01
4580,11/19,-752.36
4581,1/6,+129.83
4582,7/6,-202.55
4583,3/13,-422.99
4584,1/18,+502.57
4585,7/10,+834.65
4586,9/17,+732.1
4587,8/13,-721.95
4588,11/8,+621.63
4589,8/9,-784.25
4590,2/7,-548.33
4591,7/15,-230.08
4592,7/11,-848.37
4593,1/7,+420.39
4594,2/3,-918.78
4595,3/5,-528.58
4596,1/15,+289.72
4597,4/18,+394.91
4598,9/17,-353.04
4599,7/6,+395.19
4600,9/4,+661.89
4601,3/2,+88.01
4602,1/18,+636.86
4603,7/8,-54.31
4604,5/3,+164.26
4605,2/14,-389.45
4606,8/8,-330.31
4607,4/19,-94.7
4608,11/4,-146.62
4609,7/2,-267.56
4610,1/9,-341.0
4611,1/1,-12.77
4612,5/14,-159.37
4613,1/2,-714.75
4614,9/13,+583.89
4615,9/2,+758.37
4616,10/11,-58.45
4617,10/13,+85.12
4618,4/11,+146.62
4619,7/1,+42.44
4620,8/9,-782.47
4621,3/3,+905.57
4622,3/13,-218.21
4623,1/19,+159.49
4624,6/2,-6.66
4625,8/3,+339.07
4626,11/7,-639.06
4627,9/3,-544.65
4628,2/19,+314.21
4629,9/8,+655.93
4630,1/12,-773.97
4631,4/15,+60.17
4632,8/19,-986.44
4633,8/14,-412.58
4634,1/17,+437.02
4635,5/18,+312.83
4636,5/11,-945.56
4637,4/11,+421.45
4638,7/11,+108.74
4639,2/4,-536.27
4640,11/1,-358.41
4641,11/7,+357.6
4642,1/5,+781.97
4643,8/19,-463.72
4644,8/2,+869.66
4645,7/17,+131.27
4646,5/5,-862.9
4647,8/18,+458.33
4648,4/15,-344.97
4649,6/17,+548.64
4650,11/9,-760.35
4651,10/9,+578.52
4652,9/12,+950.66
4653,2/12,+877.45
4654,3/11,-547.99
4655,7/5,+275.52
4656,4/4,-189.42
4657,4/8,+335.08
4658,10/4,+150.98
4659,6/18,+373.13
4660,10/14,-110.93
4661,11/5,+65.05
4662,1/12,+815.15
4663,11/10,+12.64
4664,3/4,-816.66
4665,11/19,+606.06
4666,4/8,-279.38
4667,10/17,+69.38
4668,1/13,+661.0
4669,4/18,-29.89
4670,10/8,-999.11
4671,3/10,-512.9
4672,5/18,-260.63
4673,11/8,-184.16
4674,11/17,+598.65
4675,7/3,+573.6
4676,6/16,+138.34
4677,1/2,+200.16
4678,1/6,-415.18
4679,11/10,-264.39
4680,5/1,-493.79
4681,7/6,+66.42
4682,3/5,+813.53
4683,8/8,-843.1
4684,2/10,+8.41
4685,3/19,-626.13
4686,7/2,-236.89
4687,4/9,-850.18
4688,4/2,+612.04
4689,11/1,-309.44
4690,1/14,-756.76
4691,6/15,+270.77
4692,1/18,-647.12
4693,2/3,+731.78
4694,2/13,-87.41
4695,4/10,+345.38
4696,7/2,+685.79
4697,5/19,-876.56
4698,5/19,-906.21
4699,1/4,+416.86
4700,9/7,-985.98
4701,10/17,+199.39
4702,10/12,-822.03
4703,5/7,-731.6
4704,8/10,-168.24
4705,9/15,+908.46
4706,4/18,-927.22
4707,3/19,+288.66
4708,5/4,+105.26
4709,2/5,+473.8
4710,3/15,+595.79
4711,6/1,-953.41
4712,4/10,-276.03
4713,2/7,+111.44
4714,6/6,+688.21
4715,10/3,-460.7
4716,1/1,-403.33
4717,9/3,+88.85
4718,4/10,+31.23
4719,1/3,+908.89
4720,6/17,+645.92
4721,9/4,+983.78
4722,9/3,+947.28
4723,5/12,+495.86
4724,3/10,-615.0
4725,10/5,+373.32
4726,11/2,-200.66
4727,9/2,+915.27
4728,10/16,-326.44
4729,11/3,-266.19
4730,4/3,-117.61
4731,5/15,-509.7
4732,7/2,-895.5
4733,3/7,-363.31
4734,3/19,-743.14
4735,10/18,-480.03
4736,2/17,+708.32
4737,7/5,+525.27
4738,4/18,+896.73
4739,9/10,-790.92
4740,4/9,-197.73
4741,3/2,-227.9
4742,5/5,-718.93
